month,day,year,daily_cum_cubic_m_across_basin,basin_area,avg_mm_rainfall,avg_cum_in_rainfall,avg_cum_acre_ft
2,20,2025,72636353.0242,1057302977,68.69965809639446,2.70470553925505,58887.25019657886
2,21,2025,72636353.0242,1057302977,68.69965809639446,2.70470553925505,58887.25019657886
2,22,2025,72670806.98550001,1057302977,68.73224474567995,2.7059884756374197,58915.18247779706
2,23,2025,75146327.6549,1057302977,71.07359885443697,2.7981675868991833,60922.11976135247
2,24,2025,75146327.6549,1057302977,71.07359885443697,2.7981675868991833,60922.11976135247
2,25,2025,75146327.6549,1057302977,71.07359885443697,2.7981675868991833,60922.11976135247
2,26,2025,75146327.6549,1057302977,71.07359885443697,2.7981675868991833,60922.11976135247
2,27,2025,75146327.6549,1057302977,71.07359885443697,2.7981675868991833,60922.11976135247
2,28,2025,75146327.6549,1057302977,71.07359885443697,2.7981675868991833,60922.11976135247
3,1,2025,75146327.6549,1057302977,71.07359885443697,2.7981675868991833,60922.11976135247
3,2,2025,75146327.6549,1057302977,71.07359885443697,2.7981675868991833,60922.11976135247
3,3,2025,75146327.6549,1057302977,71.07359885443697,2.7981675868991833,60922.11976135247
3,4,2025,77172765.8751,1057302977,72.99020957462035,2.8736245509528033,62564.97997545312
3,5,2025,78778425.62110001,1057302977,74.50884688192835,2.933413301741519,63866.709526243976
3,6,2025,78778425.62110001,1057302977,74.50884688192835,2.933413301741519,63866.709526243976
3,7,2025,78778425.62110001,1057302977,74.50884688192835,2.933413301741519,63866.709526243976
3,8,2025,78891418.6276,1057302977,74.61571597144949,2.9376207377959664,63958.3144481212
3,9,2025,78891418.6276,1057302977,74.61571597144949,2.9376207377959664,63958.3144481212
3,10,2025,78891418.6276,1057302977,74.61571597144949,2.9376207377959664,63958.3144481212
3,11,2025,78891418.6276,1057302977,74.61571597144949,2.9376207377959664,63958.3144481212
3,12,2025,78891418.6276,1057302977,74.61571597144949,2.9376207377959664,63958.3144481212
3,13,2025,78905133.2473,1057302977,74.62868729565679,2.938131418830008,63969.433071344974
3,14,2025,78905133.2473,1057302977,74.62868729565679,2.938131418830008,63969.433071344974
3,15,2025,78905133.2473,1057302977,74.62868729565679,2.938131418830008,63969.433071344974
3,16,2025,78905133.2473,1057302977,74.62868729565679,2.938131418830008,63969.433071344974
3,17,2025,78905133.2473,1057302977,74.62868729565679,2.938131418830008,63969.433071344974
3,18,2025,78905133.2473,1057302977,74.62868729565679,2.938131418830008,63969.433071344974
3,19,2025,78905133.2473,1057302977,74.62868729565679,2.938131418830008,63969.433071344974
3,20,2025,78905133.2473,1057302977,74.62868729565679,2.938131418830008,63969.433071344974
3,21,2025,78905133.2473,1057302977,74.62868729565679,2.938131418830008,63969.433071344974
3,22,2025,78905133.2473,1057302977,74.62868729565679,2.938131418830008,63969.433071344974
3,23,2025,78905133.2473,1057302977,74.62868729565679,2.938131418830008,63969.433071344974
3,24,2025,90295575.45030001,1057302977,85.40179817378875,3.362268794102063,73203.81491915416
3,25,2025,90295575.45030001,1057302977,85.40179817378875,3.362268794102063,73203.81491915416
3,26,2025,90295575.45030001,1057302977,85.40179817378875,3.362268794102063,73203.81491915416
3,27,2025,109521492.7384,1057302977,103.5857224663806,4.078169893501404,88790.51984672502
3,28,2025,127714727.2842,1057302977,120.79293264318501,4.755617758162194,103540.01524370108
3,29,2025,128414377.4982,1057302977,121.4546636977832,4.781670109781725,104107.23090757371
3,30,2025,128414377.4982,1057302977,121.4546636977832,4.781670109781725,104107.23090757371
3,31,2025,128445218.855,1057302977,121.48383353601398,4.78281852631287,104132.23440263739
4,1,2025,128446226.1702,1057302977,121.48478625744,4.7828560349554134,104133.05104636659
4,2,2025,128446226.1702,1057302977,121.48478625744,4.7828560349554134,104133.05104636659
4,3,2025,128549213.3682,1057302977,121.58219182636427,4.7866908922039615,104216.5441272162
4,4,2025,128549213.3682,1057302977,121.58219182636427,4.7866908922039615,104216.5441272162
4,5,2025,132998898.7336,1057302977,125.79071621549024,4.952380497403851,107823.96278879281
4,6,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
4,7,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
4,8,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
4,9,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
4,10,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
4,11,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
4,12,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
4,13,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
4,14,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
4,15,2025,133261604.0431,1057302977,126.0391836039444,4.962162658487291,108036.94145091453
